M2_POINT_ID,MEASURE_DATETIME,POINT_NAME,POINT_ADDRESS,POINT_DESC,WATER_PRESSURE,DEVICE_TEMPERATURE,REG_TIME,LATITUDE,LONGITUDE
"1,867",7/1/2024 12:10:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,37.27,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/1/2024 12:10:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,43.77,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/1/2024 12:20:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,48.19,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/1/2024 12:20:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,37.65,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/1/2024 12:20:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,44.78,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/1/2024 12:20:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,42.06,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/1/2024 12:20:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,34.15,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/1/2024 12:30:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,38.9,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/1/2024 12:30:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,36.9,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/1/2024 12:30:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,35.44,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/1/2024 12:30:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,47.91,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/1/2024 12:30:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,32.3,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/1/2024 12:40:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,38.36,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/1/2024 12:40:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,41.59,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/1/2024 12:40:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,36.2,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/1/2024 12:40:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,36.69,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/1/2024 12:40:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,43.22,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/1/2024 12:50:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,41.06,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/1/2024 12:50:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,32.18,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/1/2024 12:50:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,44.16,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/1/2024 12:50:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,37.07,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/1/2024 12:50:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,40.21,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/1/2024 13:00:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,36.96,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/1/2024 13:00:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,39.79,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/1/2024 13:00:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,44.28,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/1/2024 13:00:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,35.04,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/1/2024 13:00:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,33.42,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/1/2024 13:10:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,47.94,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/1/2024 13:10:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,32.2,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/1/2024 13:10:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,37.13,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/1/2024 13:10:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,45,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/1/2024 13:10:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,40.84,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/1/2024 13:20:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,35.16,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/1/2024 13:20:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,39.65,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/1/2024 13:20:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,43.14,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/1/2024 13:20:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,46.5,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/1/2024 13:20:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,30.94,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/1/2024 13:30:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,45.39,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/1/2024 13:30:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,42.5,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/1/2024 13:30:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,46.77,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/1/2024 13:30:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,30.19,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/1/2024 13:30:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,40.53,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/1/2024 13:40:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,33.75,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/1/2024 13:40:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,32.88,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/1/2024 13:40:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,43.18,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/1/2024 13:40:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,43.84,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/1/2024 13:40:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,44.82,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/1/2024 13:50:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,47.53,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/1/2024 13:50:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,49.04,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/1/2024 13:50:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,32.73,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/1/2024 13:50:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,35.41,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/1/2024 13:50:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,35.37,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/1/2024 14:00:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,37.33,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/1/2024 14:00:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,34.75,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/1/2024 14:00:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,39.79,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/1/2024 14:00:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,39.73,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/1/2024 14:00:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,40.55,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/1/2024 14:10:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,35.06,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/1/2024 14:10:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,41.86,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/1/2024 14:10:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,42.67,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/1/2024 14:10:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,44.38,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/1/2024 14:10:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,37.27,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/1/2024 14:20:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,30.24,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/1/2024 14:20:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,41.57,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/1/2024 14:20:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,43.04,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/1/2024 14:20:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,44.55,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/1/2024 14:20:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,46.8,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/1/2024 14:30:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,37.64,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/1/2024 14:30:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,34.53,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/1/2024 14:30:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,45.84,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/1/2024 14:30:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,41.78,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/1/2024 14:30:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,38.74,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/1/2024 14:40:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,34.09,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/1/2024 14:40:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,45.65,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/1/2024 14:40:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,36.77,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/1/2024 14:40:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,46.06,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/1/2024 14:40:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,46.68,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/1/2024 14:50:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,31.2,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/1/2024 14:50:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,30.67,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/1/2024 14:50:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,32.04,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/1/2024 14:50:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,31.01,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/1/2024 14:50:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,36.26,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/1/2024 15:00:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,43.91,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/1/2024 15:00:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,49.82,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/1/2024 15:00:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,49.79,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/1/2024 15:00:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,30.6,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/1/2024 15:00:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,49.25,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/1/2024 15:10:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,37.44,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/1/2024 15:10:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,41.07,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/1/2024 15:10:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,32.25,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/1/2024 15:10:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,39.17,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/1/2024 15:10:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,39.21,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/1/2024 15:20:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,30,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/1/2024 15:20:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,48.81,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/1/2024 15:20:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,47.72,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/1/2024 15:20:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,45.89,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/1/2024 15:20:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,34.47,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/1/2024 15:30:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,43.4,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/1/2024 15:30:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,49.62,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/1/2024 15:30:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,39.45,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/1/2024 15:30:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,36.38,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/1/2024 15:30:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,35.56,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/1/2024 15:40:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,30.51,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/1/2024 15:40:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,34.36,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/1/2024 15:40:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,39.07,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/1/2024 15:40:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,35.01,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/1/2024 15:40:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,45.14,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/1/2024 15:50:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,41.59,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/1/2024 15:50:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,39.03,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/1/2024 15:50:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,43.77,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/1/2024 15:50:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,47.49,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/1/2024 15:50:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,49.88,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/1/2024 16:00:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,32.8,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/1/2024 16:00:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,33.91,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/1/2024 16:00:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,37.62,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/1/2024 16:00:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,38.97,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/1/2024 16:00:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,36.38,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/1/2024 16:10:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,44.01,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/1/2024 16:10:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,30.55,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/1/2024 16:10:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,31.71,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/1/2024 16:10:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,38.56,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/1/2024 16:10:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,34.09,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/1/2024 16:20:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,46.01,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/1/2024 16:20:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,46.09,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/1/2024 16:20:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,33.95,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/1/2024 16:20:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,35.06,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/1/2024 16:20:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,47.33,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/1/2024 16:30:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,30.22,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/1/2024 16:30:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,39.12,9,5/10/2024 4:59,39.888736,32.799528
